0_1 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
7_57 ['Woods', 'Woods', 'Woods', 'Woods', 'Rural', 'Rural']
7_71 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Industrial']
8_14 ['Farmland', 'Farmland', 'Farmland', 'Industrial', 'Industrial', 'Residential']
8_31 ['Farmland', 'Farmland', 'Farmland', 'Residential', 'Industrial', 'Industrial']
8_32 ['Residential', 'Farmland', 'Farmland', 'Farmland', 'RiverLake', 'Woods']
8_36 ['Rural', 'Rural', 'Rural', 'Rural', 'Industrial', 'Residential']
8_56 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Rural']
8_58 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Residential']
8_65 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'Farmland']
9_0 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Rural']
9_7 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Industrial']
9_9 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Industrial']
9_16 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Farmland']
9_17 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural']
9_31 ['Residential', 'Residential', 'Residential', 'Industrial', 'Farmland', 'Farmland']
9_36 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural']
9_37 ['Woods', 'Rural', 'Rural', 'Rural', 'Rural', 'Residential']
9_39 ['Rural', 'Rural', 'Rural', 'Rural', 'Residential', 'Residential']
9_40 ['Rural', 'Rural', 'Rural', 'Rural', 'Residential', 'Industrial']
10_2 ['Rural', 'Rural', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
10_11 ['Rural', 'Rural', 'Industrial', 'Industrial', 'Industrial', 'Residential']
10_16 ['Rural', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
10_19 ['Residential', 'Residential', 'Residential', 'Residential', 'Rural', 'Rural']
10_24 ['Rural', 'Rural', 'Rural', 'Rural', 'Farmland', 'Farmland']
10_31 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Industrial']
10_36 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'Farmland', 'Rural']
10_41 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Rural']
10_56 ['Rural', 'Rural', 'Rural', 'Rural', 'Farmland', 'Farmland']
10_63 ['Rural', 'Rural', 'Rural', 'Residential', 'Farmland', 'Farmland']
10_72 ['Farmland', 'Farmland', 'Farmland', 'Woods', 'Woods', 'Woods']
11_9 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Industrial']
11_10 ['Rural', 'Rural', 'Rural', 'Rural', 'RiverLake', 'Industrial']
11_16 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Farmland', 'Farmland']
11_18 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Industrial']
11_26 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'RiverLake']
11_32 ['Woods', 'Woods', 'Woods', 'Rural', 'Rural', 'Residential']
11_34 ['Rural', 'Rural', 'Rural', 'Residential', 'Residential', 'Residential']
11_35 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Industrial']
11_38 ['Residential', 'Residential', 'Residential', 'Rural', 'Rural', 'Rural']
11_39 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential', 'Rural']
11_40 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Rural']
11_46 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'RiverLake']
11_48 ['Industrial', 'Industrial', 'Industrial', 'Woods', 'Rural', 'Farmland']
11_55 ['Woods', 'Woods', 'Woods', 'Woods', 'Farmland', 'Rural']
11_57 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'RiverLake', 'RiverLake']
11_65 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural']
11_66 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Industrial']
12_6 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Residential']
12_8 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Industrial', 'Industrial']
12_17 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Farmland']
12_25 ['Residential', 'Residential', 'Residential', 'Residential', 'Rural', 'Industrial']
12_26 ['Residential', 'Farmland', 'Farmland', 'Farmland', 'Rural', 'RiverLake']
12_27 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Industrial', 'Industrial']
12_30 ['Residential', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
12_31 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Industrial']
12_32 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
12_34 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Residential']
12_42 ['Residential', 'Residential', 'Residential', 'Rural', 'Rural', 'Rural']
12_49 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural', 'Rural']
12_53 ['Woods', 'Woods', 'Woods', 'Woods', 'Rural', 'Rural']
12_76 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Woods']
13_5 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Woods']
13_10 ['Woods', 'Woods', 'Woods', 'Woods', 'Industrial', 'Industrial']
13_13 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Industrial']
13_32 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Industrial']
13_38 ['Rural', 'Rural', 'Rural', 'Rural', 'Industrial', 'Industrial']
13_47 ['Industrial', 'Industrial', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
13_50 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Rural']
13_51 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential', 'Residential']
13_52 ['Rural', 'Rural', 'Rural', 'Rural', 'Industrial', 'Residential']
13_53 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Rural']
13_55 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'RiverLake', 'RiverLake']
13_72 ['Residential', 'Residential', 'Residential', 'Rural', 'Rural', 'Rural']
14_0 ['Farmland', 'Farmland', 'Farmland', 'Rural', 'Rural', 'Rural']
14_2 ['Woods', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
14_16 ['RiverLake', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
14_17 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Farmland']
14_19 ['Residential', 'Residential', 'Residential', 'Residential', 'Industrial', 'Industrial']
14_20 ['Residential', 'Residential', 'Residential', 'Residential', 'Rural', 'Industrial']
14_27 ['Farmland', 'Farmland', 'Farmland', 'Industrial', 'Industrial', 'Industrial']
14_29 ['Farmland', 'Farmland', 'Farmland', 'RiverLake', 'RiverLake', 'RiverLake']
14_46 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'RiverLake', 'RiverLake']
14_64 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Industrial']
14_71 ['RiverLake', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
14_77 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Farmland']
15_0 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Farmland']
15_5 ['Farmland', 'Farmland', 'Farmland', 'Rural', 'Rural', 'Rural']
15_17 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Industrial']
15_32 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
15_35 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Woods']
15_38 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Residential']
15_46 ['Rural', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
15_51 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Industrial']
15_57 ['Rural', 'Rural', 'Rural', 'Farmland', 'Farmland', 'Farmland']
15_62 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Industrial']
15_69 ['Residential', 'Residential', 'Rural', 'Rural', 'Rural', 'Rural']
15_70 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural']
15_77 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural']
16_0 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Rural']
16_3 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Rural']
16_8 ['Residential', 'Rural', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
16_10 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Woods']
16_11 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Rural']
16_13 ['Rural', 'Rural', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
16_16 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Rural']
16_19 ['Residential', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'RiverLake']
16_28 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Industrial']
16_46 ['Rural', 'Rural', 'Rural', 'Rural', 'Residential', 'Residential']
16_47 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential', 'Residential']
16_62 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Farmland']
16_65 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Farmland']
16_72 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Woods']
17_2 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Rural']
17_3 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural', 'Rural']
17_6 ['Farmland', 'Farmland', 'Farmland', 'Industrial', 'Rural', 'Rural']
17_12 ['Rural', 'Rural', 'Rural', 'Industrial', 'Industrial', 'Industrial']
17_16 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Industrial']
17_28 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential', 'Farmland']
17_39 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Farmland']
17_61 ['Residential', 'Residential', 'Residential', 'Rural', 'Rural', 'Farmland']
17_74 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'RiverLake']
18_0 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Woods']
18_6 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Farmland']
18_7 ['Rural', 'Rural', 'Rural', 'Rural', 'Farmland', 'Farmland']
18_8 ['Rural', 'Rural', 'Rural', 'Farmland', 'Residential', 'Residential']
18_9 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'RiverLake']
18_19 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential', 'Residential']
18_23 ['Rural', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
18_24 ['Industrial', 'Industrial', 'Industrial', 'Residential', 'Residential', 'Residential']
18_25 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Residential']
18_36 ['Industrial', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
18_41 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential', 'Residential']
18_44 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Industrial']
18_49 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
18_70 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural', 'Rural']
18_73 ['Residential', 'Residential', 'Residential', 'Rural', 'Rural', 'Rural']
19_0 ['Woods', 'Woods', 'Woods', 'Woods', 'Rural', 'Rural']
19_1 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'RiverLake', 'Rural']
19_7 ['Industrial', 'Rural', 'Rural', 'Rural', 'Rural', 'Farmland']
19_10 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Industrial']
19_13 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural']
19_26 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Industrial']
19_39 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'RiverLake', 'Farmland']
19_40 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'Farmland']
19_42 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'RiverLake', 'RiverLake']
19_56 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural']
19_63 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural', 'Rural']
19_64 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Woods']
19_66 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Rural']
19_70 ['Rural', 'Rural', 'Rural', 'Rural', 'Residential', 'Residential']
20_7 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural']
20_11 ['Farmland', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
20_12 ['Residential', 'Residential', 'Residential', 'Residential', 'Rural', 'Farmland']
20_27 ['Residential', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
20_39 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'RiverLake', 'RiverLake']
20_43 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Industrial']
20_64 ['Residential', 'Residential', 'Residential', 'Residential', 'Industrial', 'RiverLake']
20_66 ['Farmland', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Rural']
21_9 ['Residential', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
21_16 ['Farmland', 'Industrial', 'Industrial', 'Industrial', 'Residential', 'Residential']
21_19 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural']
21_20 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Rural']
21_30 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
21_42 ['Residential', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
21_56 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Industrial']
21_62 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Rural']
21_73 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural', 'Rural']
21_74 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural', 'Rural']
21_77 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'Farmland']
22_4 ['Farmland', 'Farmland', 'Farmland', 'Rural', 'Rural', 'Rural']
22_5 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Farmland']
22_8 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Industrial']
22_18 ['Woods', 'Woods', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
22_21 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Rural']
22_22 ['Woods', 'Woods', 'Woods', 'Rural', 'Rural', 'Rural']
22_58 ['Rural', 'Rural', 'Farmland', 'Farmland', 'Farmland', 'Industrial']
22_69 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Residential', 'Rural']
23_2 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Farmland']
23_35 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential', 'Residential']
23_51 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Industrial']
23_54 ['Residential', 'Residential', 'Residential', 'Residential', 'Industrial', 'Industrial']
23_59 ['Farmland', 'Farmland', 'Farmland', 'Rural', 'Rural', 'Rural']
23_64 ['Woods', 'Woods', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
24_4 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Woods']
24_21 ['Residential', 'Residential', 'Residential', 'Woods', 'Woods', 'Woods']
24_32 ['Industrial', 'Industrial', 'Industrial', 'Residential', 'Residential', 'Residential']
24_66 ['Rural', 'Residential', 'Residential', 'Residential', 'Residential', 'Industrial']
24_67 ['Industrial', 'Industrial', 'Industrial', 'Residential', 'Residential', 'Residential']
25_4 ['Farmland', 'Farmland', 'Farmland', 'Woods', 'Woods', 'Woods']
25_11 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Farmland']
25_12 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Industrial', 'Industrial']
25_18 ['Industrial', 'Industrial', 'Industrial', 'Residential', 'Residential', 'Residential']
25_20 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
25_59 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
25_64 ['Farmland', 'Farmland', 'Farmland', 'Industrial', 'Industrial', 'Industrial']
25_66 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Industrial']
25_71 ['Rural', 'Rural', 'Rural', 'Rural', 'Industrial', 'Industrial']
25_75 ['Rural', 'Rural', 'Rural', 'Rural', 'Farmland', 'Farmland']
26_0 ['Woods', 'Rural', 'Rural', 'Farmland', 'Farmland', 'Farmland']
26_7 ['Residential', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
26_8 ['Rural', 'Rural', 'Rural', 'Residential', 'Farmland', 'Industrial']
26_11 ['Farmland', 'Farmland', 'Farmland', 'Industrial', 'Industrial', 'Industrial']
26_41 ['Farmland', 'Farmland', 'Farmland', 'Industrial', 'Industrial', 'Industrial']
26_45 ['Rural', 'Rural', 'Rural', 'Woods', 'Woods', 'Woods']
26_62 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'RiverLake']
26_66 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Industrial']
26_77 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural']
27_0 ['Farmland', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
27_1 ['Residential', 'Residential', 'Residential', 'Residential', 'Rural', 'Rural']
27_9 ['Farmland', 'Farmland', 'Farmland', 'Industrial', 'Industrial', 'Industrial']
27_12 ['Rural', 'Rural', 'Rural', 'Farmland', 'Industrial', 'Industrial']
27_15 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
27_39 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'Residential']
27_62 ['Residential', 'Residential', 'Residential', 'Rural', 'Woods', 'Industrial']
27_66 ['Rural', 'Rural', 'Rural', 'Rural', 'Farmland', 'Farmland']
27_67 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Woods']
27_69 ['Rural', 'Rural', 'Rural', 'Rural', 'Woods', 'Woods']
27_70 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Residential']
27_72 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural']
27_77 ['Farmland', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
28_2 ['Woods', 'Woods', 'Woods', 'Farmland', 'Farmland', 'Rural']
28_10 ['Rural', 'Rural', 'Rural', 'Industrial', 'Industrial', 'Industrial']
28_11 ['Woods', 'Woods', 'Woods', 'Industrial', 'Industrial', 'Industrial']
28_63 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Industrial']
28_66 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Rural']
28_67 ['Rural', 'Rural', 'Rural', 'Rural', 'Industrial', 'Industrial']
28_68 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Residential']
28_70 ['Woods', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
28_76 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural', 'Rural']
28_77 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'RiverLake', 'RiverLake']
29_7 ['Woods', 'Woods', 'Woods', 'Rural', 'Rural', 'Rural']
29_14 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
29_70 ['Rural', 'Rural', 'Industrial', 'Residential', 'Residential', 'Residential']
29_74 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'RiverLake']
29_75 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural', 'Rural']
30_0 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Rural', 'Residential']
30_4 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Woods', 'Residential']
30_11 ['Residential', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
30_12 ['Residential', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
30_14 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Industrial']
30_25 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
30_53 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'Farmland']
30_65 ['Rural', 'Rural', 'Rural', 'Farmland', 'Farmland', 'Farmland']
31_9 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Industrial', 'Industrial']
31_10 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Industrial']
31_12 ['Rural', 'Rural', 'Rural', 'Rural', 'Farmland', 'Farmland']
31_26 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Woods']
31_51 ['Farmland', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
31_66 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'RiverLake']
31_70 ['Rural', 'Rural', 'Rural', 'Rural', 'Industrial', 'Industrial']
31_76 ['Farmland', 'Farmland', 'Farmland', 'Rural', 'Rural', 'Rural']
32_12 ['Woods', 'Rural', 'Rural', 'Industrial', 'Industrial', 'Industrial']
32_14 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Industrial']
32_16 ['Rural', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
32_40 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
32_47 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
32_48 ['Farmland', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
32_50 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'RiverLake']
32_54 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Farmland']
32_58 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Industrial']
32_65 ['Rural', 'Farmland', 'Farmland', 'Farmland', 'RiverLake', 'Industrial']
32_69 ['Farmland', 'Farmland', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
32_70 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Industrial']
32_74 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural']
33_10 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Farmland']
33_11 ['Rural', 'Rural', 'Rural', 'Industrial', 'Industrial', 'Industrial']
33_13 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Industrial']
33_14 ['Rural', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Farmland']
33_15 ['Rural', 'Rural', 'Rural', 'Industrial', 'Industrial', 'Industrial']
33_49 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Industrial']
33_50 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Residential']
33_52 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Farmland']
33_53 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Farmland', 'Farmland']
33_55 ['Industrial', 'Industrial', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
33_58 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Residential', 'RiverLake']
33_62 ['RiverLake', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
33_68 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Rural']
